Laverne_1000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Laverne_2000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Irene_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 46 46 46 51 51 51 51 51 51 51 51 54 54 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 66
Irene_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 32 32 32 32 32 32 32 32 32 32 32 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 37
Irene_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 22 22 22 27 27 27 27 27 27 32 42 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 44 45
Irene_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 18 18 18 23 23 23 23 23 23 25 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
Annette_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 12 12 12 12 12 12 12 12 15 15 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 34
Annette_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 19
Annette_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 16
Annette_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17
Dorothy_100000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
Dorothy_500000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Dorothy_1000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Dorothy_2000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Raymond_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 19 19 19 22 22 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 58
Raymond_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 16
Raymond_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 17
Raymond_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12
Anthony_100000 1 3 5 5 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 13 17 17 24 24 24 33 38 42 42 45 45 47 50 61 72 72 74 77 77 77 77 77 77 77 77 77 79 82 84 93
Anthony_500000 1 3 5 5 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 13 17 17 24 24 24 33 38 42 42 45 45 47 50 57 57 57 59 62 62 62 62 62 62 62 62 62 64 67 69 78
Anthony_1000000 1 3 5 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 13 17 17 24 24 24 33 38 42 42 45 45 47 50 50 50 50 52 55 55 55 55 55 55 55 55 55 57 60 62 71
Anthony_2000000 1 3 5 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 10 17 17 17 24 24 24 33 38 42 42 45 45 47 50 50 50 50 52 55 55 55 55 55 55 55 55 55 57 60 62 65
Nelson_100000 2 4 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 22 32 32 32 32 32 34 37 37 42 45 47 47 47 50 50 50
Nelson_500000 2 4 4 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 14 17 17 22 25 27 27 30 30 30 30
Nelson_1000000 2 6 11 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 22 22 22 22 22 22 22 22 22 22 22 22 25 29 29 36 40 43 43 47 47 47 47
Nelson_2000000 2 6 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 22 22 22 22 22 22 22 22 22 22 22 22 25 30 30 37 41 44 44 48 48 48 48
Eric_100000 1 3 3 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 26 26 26 26 26 38 38 38 41 41 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 60
Eric_500000 1 3 3 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 21 21 21 21 21 21 21 21 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 31
Eric_1000000 1 3 3 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 14 14 14 21 21 21 21 21 21 21 21 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 31
Eric_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 14 14 14 14 14 14 14 14 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 24
Erika_100000 2 3 11 11 16 16 16 16 16 16 16 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 34 34 34 34 34 51 51 51 51 51 51 53 56 56 61 64 66 69 74 74 74 74
Erika_500000 2 3 11 11 16 16 16 16 16 16 16 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 31 31 31 31 31 31 33 36 36 41 44 46 49 54 54 54 54
Erika_1000000 2 3 11 11 16 16 16 16 16 16 16 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 31 31 31 31 31 31 33 36 36 41 44 46 49 54 54 54 54
Erika_2000000 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 12 12 12 12 12 12 13 13 13 16 18 19 21 24 24 24 24
Patricia_100000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
Patricia_500000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Patricia_1000000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Patricia_2000000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Judith_100000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
Judith_500000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Judith_1000000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Judith_2000000 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Sandra_100000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29
Sandra_500000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Sandra_1000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Sandra_2000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Napoleon_100000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 15 15 36 36 36 36 38 38 38 38 38 38 38 38 38 38 38 38 42
Napoleon_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 15 15 22 22 22 22 24 24 24 24 24 24 24 24 24 24 24 24 25
Napoleon_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 15 15 22 22 22 22 24 24 24 24 24 24 24 24 24 24 24 24 25
Napoleon_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 10 10 10 10 10 10 12 12 12 12 12 12 12 12 12 12 12 12 13
Dolores_100000 2 4 15 15 22 22 22 22 22 22 22 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 45 45 45 45 45 79 79 79 79 79 79 82 86 86 93 97 100 104 111 111 111 111
Dolores_500000 2 4 15 15 22 22 22 22 22 22 22 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 41 41 41 41 41 41 44 48 48 55 59 62 66 73 73 73 73
Dolores_1000000 2 4 14 14 21 21 21 21 21 21 21 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 40 40 40 40 40 40 43 47 47 54 58 61 65 72 72 72 72
Dolores_2000000 2 4 13 13 20 20 20 20 20 20 20 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 39 39 39 39 39 39 42 47 47 54 58 61 65 72 72 72 72
Eloisa_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 12 12 12 12 12 24 24 24 27 27 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 52
Eloisa_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 23
Eloisa_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 16
Eloisa_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17
Gerald_100000 0 2 2 5 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 15 15 15 15 20 22 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31
Gerald_500000 0 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 15 15 15 15 20 22 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
Gerald_1000000 0 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 15 15 15 15 20 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
Gerald_2000000 0 2 2 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 15 15 15 15 20 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
Diane_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 12 12 12 12 12 12 12 12 15 15 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 44
Diane_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 22 24
Diane_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12
Diane_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12
Patrick_100000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 8 8 11 16 16 20 20 20 24 24 24 24 24 26 26 39 39 43 45 45 45 45 45 45 45 45 45 45 45 45 45 46
Patrick_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 8 8 11 16 16 16 16 16 16 16 16 16 16 18 18 23 23 27 29 29 29 29 29 29 29 29 29 29 29 29 29 30
Patrick_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 8 8 8 8 8 8 11 16 16 16 16 16 16 16 16 16 16 18 18 23 23 27 29 29 29 29 29 29 29 29 29 29 29 29 29 29
Patrick_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 12 12 12 12 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
Nicole_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 12 12 12 12 12 24 24 24 27 27 38 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 53
Nicole_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 23
Nicole_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 23
Nicole_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17
Alvin_100000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29
Alvin_500000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Alvin_1000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Alvin_2000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Travis_100000 2 2 2 2 2 2 2 2 2 2 7 12 12 12 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 24 24 24 24 24 24 24 27 31 33 33 33 33 33 33 33 33
Travis_500000 2 2 2 2 2 2 2 2 2 2 7 12 12 12 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 20 24 26 26 26 26 26 26 26 26
Travis_1000000 2 2 2 2 2 2 2 2 2 2 2 7 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 15 16 18 18 18 18 18 18 18 18
Travis_2000000 2 2 2 2 2 2 2 2 2 2 2 2 2 5 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10
Tommy_100000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 18 18 18 18 18 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46
Tommy_500000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
Tommy_1000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
Tommy_2000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Timothy_100000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 14 14 14 14 14 14 14 14 16 16 28 28 28 28 28 28 28 28 28 28 28 28 28 29 31 31 37
Timothy_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 10 10 10 10 10 10 10 10 12 12 17 17 17 17 17 17 17 17 17 17 17 17 17 18 20 20 24
Timothy_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 10 10 10 10 10 10 10 10 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 13 15 15 20
Timothy_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 8 10 10 15
Paul_100000 2 3 13 13 13 13 13 13 13 13 20 27 27 27 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 59 59 59 59 59 59 61 61 61 66 69 71 74 79 79 79 79
Paul_500000 2 3 13 13 13 13 13 13 13 13 20 27 27 27 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 41 41 41 41 41 41 43 43 43 48 51 53 56 61 61 61 61
Paul_1000000 2 3 11 11 11 11 11 11 11 11 18 25 25 25 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 39 39 39 39 39 39 41 41 41 46 49 51 54 59 59 59 59
Paul_2000000 2 3 10 10 10 10 10 10 10 14 17 24 24 28 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 38 38 38 38 38 38 40 40 40 45 48 50 53 58 58 58 58
Elmer_100000 2 4 14 14 14 14 14 14 14 14 14 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 60 60 60 60 60 65 72 72 72 79 83 86 90 90 90 90 90
Elmer_500000 2 4 14 14 14 14 14 14 14 14 14 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 44 44 44 44 44 49 56 56 56 63 67 70 74 74 74 74 74
Elmer_1000000 2 4 4 4 4 4 4 4 4 4 4 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 23 23 23 23 23 28 35 35 35 42 46 49 53 53 53 53 53
Elmer_2000000 2 4 4 4 4 4 4 4 4 4 4 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 22 22 22 22 22 27 34 34 34 41 45 48 52 52 52 52 52
Tonya_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 19 19 24 24 24 24 24 36 36 36 39 39 58 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 74
Tonya_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 23
Tonya_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 24
Tonya_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 17
Della_100000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 12 12 12 12 12 12 12 12 15 15 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 36 42
Della_500000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 19
Della_1000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12
Della_2000000 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 7 7 7 7 7 7 7 7 7 7 7 7 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 12
Vern_100000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 17 17 17 17 17 17 17 17 17 17 17 19 19 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
Vern_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 17 17 17 17 17 17 17 17 17 17 17 19 19 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
Vern_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 17 17 17 17 17 17 17 17 17 17 17 19 19 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
Vern_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 6 17 17 17 17 17 17 17 17 17 17 17 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19 19
Bobby_100000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 14 14 18 18 18 18 18 27 27 27 29 29 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 48
Bobby_500000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 16
Bobby_1000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 7 7 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 17
Bobby_2000000 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 7 10
Kevin_100000 2 4 15 15 15 15 15 15 15 15 24 33 33 33 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 56 56 56 56 56 75 89 89 89 89 89 92 97 97 104 108 111 115 122 122 122 122
Kevin_500000 2 4 15 15 15 15 15 15 15 15 24 33 33 33 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 42 51 51 51 51 51 51 54 59 59 66 70 73 77 84 84 84 84
