Brant_1000000 0 2 2
Brant_2000000 0 2 2
Jan_100000 1 2 32
Jan_500000 1 2 16
Jan_1000000 1 2 12
Jan_2000000 1 2 12
Kimberly_100000 0 4 32
Kimberly_500000 0 4 16
Kimberly_1000000 0 4 4
Kimberly_2000000 0 4 4
Lucy_100000 1 3 42
Lucy_500000 1 3 16
Lucy_1000000 1 3 17
Lucy_2000000 1 3 17
Barbara_100000 0 4 32
Barbara_500000 0 4 4
Barbara_1000000 0 4 4
Barbara_2000000 0 4 4
Kelly_100000 0 3 34
Kelly_500000 0 3 19
Kelly_1000000 0 3 8
Kelly_2000000 0 3 8
Richard_100000 0 3 36
Richard_500000 0 3 11
Richard_1000000 0 3 10
Richard_2000000 0 3 3
Kathleen_100000 2 4 52
Kathleen_500000 2 4 37
Kathleen_1000000 2 4 37
Kathleen_2000000 2 5 44
Christopher_100000 0 2 25
Christopher_500000 0 2 14
Christopher_1000000 0 2 2
Christopher_2000000 0 2 2
William_100000 0 2 10
William_500000 0 2 2
William_1000000 0 2 2
William_2000000 0 2 2
George_100000 0 2 26
George_500000 0 2 2
George_1000000 0 2 2
George_2000000 0 2 2
Robert_100000 0 3 39
Robert_500000 0 3 3
Robert_1000000 0 3 3
Robert_2000000 0 3 3
James_100000 0 3 29
James_500000 0 3 12
James_1000000 0 3 3
James_2000000 0 3 3
Bruce_100000 0 2 19
Bruce_500000 0 2 2
Bruce_1000000 0 2 2
Bruce_2000000 0 2 2
Emily_100000 2 5 67
Emily_500000 2 5 42
Emily_1000000 2 5 42
Emily_2000000 2 4 27
Peggy_100000 1 2 35
Peggy_500000 1 2 16
Peggy_1000000 1 2 17
Peggy_2000000 1 2 12
Max_100000 1 2 19
Max_500000 1 2 16
Max_1000000 1 2 17
Max_2000000 1 2 10
Marion_100000 2 4 111
Marion_500000 2 4 82
Marion_1000000 2 4 67
Marion_2000000 2 4 64
Gretta_100000 2 2 22
Gretta_500000 2 2 7
Gretta_1000000 2 2 7
Gretta_2000000 2 2 2
Elizabeth_100000 0 3 26
Elizabeth_500000 0 3 3
Elizabeth_1000000 0 3 3
Elizabeth_2000000 0 3 3
Cory_100000 2 3 81
Cory_500000 2 3 60
Cory_1000000 2 3 52
Cory_2000000 2 4 71
Carmen_100000 2 4 55
Carmen_500000 2 4 46
Carmen_1000000 2 4 29
Carmen_2000000 2 6 39
Heather_100000 1 2 40
Heather_500000 1 2 16
Heather_1000000 1 2 15
Heather_2000000 1 2 7
Angela_100000 0 2 18
Angela_500000 0 2 2
Angela_1000000 0 2 2
Angela_2000000 0 2 2
Brandon_100000 1 2 24
Brandon_500000 1 2 16
Brandon_1000000 1 2 12
Brandon_2000000 1 2 12
Norene_100000 0 4 32
Norene_500000 0 4 14
Norene_1000000 0 4 4
Norene_2000000 0 4 4
Willie_100000 2 4 52
Willie_500000 2 4 29
Willie_1000000 2 4 29
Willie_2000000 2 4 22
Frances_100000 2 4 66
Frances_500000 2 4 35
Frances_1000000 2 4 30
Frances_2000000 2 6 45
Garry_100000 0 2 26
Garry_500000 0 2 8
Garry_1000000 0 2 2
Garry_2000000 0 2 2
Leslie_100000 1 2 32
Leslie_500000 1 2 16
Leslie_1000000 1 2 12
Leslie_2000000 1 2 12
Mark_100000 0 2 25
Mark_500000 0 2 2
Mark_1000000 0 2 2
Mark_2000000 0 2 2
Margaret_100000 2 4 48
Margaret_500000 2 4 42
Margaret_1000000 2 4 30
Margaret_2000000 2 5 42
