Lauren_2000000 2 0 38
Brett_100000 2 0 139
Brett_500000 2 0 25
Brett_1000000 2 0 19
Brett_2000000 2 0 11
Jeffrey_100000 0 0 256
Jeffrey_500000 0 0 0
Jeffrey_1000000 0 0 0
Jeffrey_2000000 0 0 0
Rafael_100000 1 0 101
Rafael_500000 1 0 9
Rafael_1000000 1 0 7
Rafael_2000000 1 1 7
Carlos_100000 0 0 18
Carlos_500000 0 0 2
Carlos_1000000 0 0 0
Carlos_2000000 0 0 0
Edmundo_100000 0 0 200
Edmundo_500000 0 0 0
Edmundo_1000000 0 0 0
Edmundo_2000000 0 0 0
Irmgard_100000 1 0 93
Irmgard_500000 1 0 11
Irmgard_1000000 1 0 5
Irmgard_2000000 1 0 3
Sherri_100000 2 0 173
Sherri_500000 2 0 79
Sherri_1000000 2 0 69
Sherri_2000000 2 0 25
Jennifer_100000 1 0 171
Jennifer_500000 1 0 45
Jennifer_1000000 1 0 35
Jennifer_2000000 1 0 26
Raye_100000 1 0 75
Raye_500000 1 0 9
Raye_1000000 1 0 6
Raye_2000000 1 0 4
Darren_100000 2 0 34
Darren_500000 2 0 10
Darren_1000000 2 0 10
Darren_2000000 2 0 8
Justin_100000 1 0 91
Justin_500000 1 0 11
Justin_1000000 1 0 9
Justin_2000000 1 0 6
Donn_100000 0 0 18
Donn_500000 0 0 2
Donn_1000000 0 0 0
Donn_2000000 0 0 0
Dale_100000 1 0 166
Dale_500000 1 0 30
Dale_1000000 1 0 22
Dale_2000000 1 0 18
Anita_100000 1 0 33
Anita_500000 1 0 11
Anita_1000000 1 0 6
Anita_2000000 1 0 6
Marjorie_100000 0 0 32
Marjorie_500000 0 0 0
Marjorie_1000000 0 0 0
Marjorie_2000000 0 0 0
Myron_100000 2 0 91
Myron_500000 2 0 35
Myron_1000000 2 0 27
Myron_2000000 2 0 35
Bonita_100000 2 0 126
Bonita_500000 2 0 44
Bonita_1000000 2 0 34
Bonita_2000000 2 0 56
Barb_100000 1 0 66
Barb_500000 1 0 4
Barb_1000000 1 0 2
Barb_2000000 1 0 2
Joy_100000 0 0 122
Joy_500000 0 0 8
Joy_1000000 0 0 0
Joy_2000000 0 0 0
Edgar_100000 1 0 226
Edgar_500000 1 0 55
Edgar_1000000 1 1 34
Edgar_2000000 1 1 28
Elaine_100000 0 0 50
Elaine_500000 0 0 0
Elaine_1000000 0 0 0
Elaine_2000000 0 0 0
Marcia_100000 1 0 71
Marcia_500000 1 0 5
Marcia_1000000 1 0 2
Marcia_2000000 1 0 2
Sam_100000 0 0 98
Sam_500000 0 0 8
Sam_1000000 0 0 0
Sam_2000000 0 0 0
Lydia_100000 0 0 72
Lydia_500000 0 0 0
Lydia_1000000 0 0 0
Lydia_2000000 0 0 0
Bertie_100000 1 0 141
Bertie_500000 1 0 34
Bertie_1000000 1 0 34
Bertie_2000000 1 0 31
Steven_100000 1 0 89
Steven_500000 1 0 9
Steven_1000000 1 0 9
Steven_2000000 1 0 6
Martha_100000 1 0 50
Martha_500000 1 0 0
Martha_1000000 1 0 0
Martha_2000000 1 0 0
Jamie_100000 1 0 79
Jamie_500000 1 0 5
Jamie_1000000 1 0 3
Jamie_2000000 1 0 3
Latashia_100000 1 0 178
Latashia_500000 1 0 10
Latashia_1000000 1 0 10
Latashia_2000000 1 0 2
Ahmad_100000 1 0 55
Ahmad_500000 1 0 5
Ahmad_1000000 1 0 7
Ahmad_2000000 1 0 4
David_100000 2 0 243
David_500000 2 0 97
David_1000000 2 0 69
David_2000000 2 0 57
Brant_100000 0 0 226
Brant_500000 0 0 0
Brant_1000000 0 0 0
Brant_2000000 0 0 0
Jan_100000 1 0 63
Jan_500000 1 0 9
Jan_1000000 1 0 4
Jan_2000000 1 0 4
Kimberly_100000 0 0 144
Kimberly_500000 0 0 32
Kimberly_1000000 0 0 0
Kimberly_2000000 0 0 0
Lucy_100000 1 0 75
Lucy_500000 1 0 7
Lucy_1000000 1 0 4
Lucy_2000000 1 0 4
Barbara_100000 0 0 144
Barbara_500000 0 0 0
Barbara_1000000 0 0 0
Barbara_2000000 0 0 0
Kelly_100000 0 0 198
Kelly_500000 0 0 52
Kelly_1000000 0 0 2
Kelly_2000000 0 0 2
Richard_100000 0 0 166
Richard_500000 0 0 8
Richard_1000000 0 0 2
Richard_2000000 0 0 0
Kathleen_100000 2 0 115
Kathleen_500000 2 0 13
Kathleen_1000000 2 0 13
Kathleen_2000000 2 0 23
Christopher_100000 0 0 226
Christopher_500000 0 0 16
Christopher_1000000 0 0 0
Christopher_2000000 0 0 0
William_100000 0 0 32
William_500000 0 0 0
William_1000000 0 0 0
William_2000000 0 0 0
George_100000 0 0 256
George_500000 0 0 0
George_1000000 0 0 0
George_2000000 0 0 0
Robert_100000 0 0 220
Robert_500000 0 0 0
Robert_1000000 0 0 0
Robert_2000000 0 0 0
James_100000 0 0 196
James_500000 0 0 18
James_1000000 0 0 0
James_2000000 0 0 0
Bruce_100000 0 0 90
Bruce_500000 0 0 0
Bruce_1000000 0 0 0
Bruce_2000000 0 0 0
Emily_100000 2 0 93
Emily_500000 2 0 11
Emily_1000000 2 0 11
Emily_2000000 2 0 9
Peggy_100000 1 0 43
Peggy_500000 1 0 9
Peggy_1000000 1 0 6
Peggy_2000000 1 0 4
Max_100000 1 0 39
Max_500000 1 0 9
Max_1000000 1 0 6
Max_2000000 1 0 3
Marion_100000 2 0 246
Marion_500000 2 0 104
Marion_1000000 2 0 62
Marion_2000000 2 0 52
Gretta_100000 2 0 44
Gretta_500000 2 0 2
Gretta_1000000 2 0 2
Gretta_2000000 2 0 0
Elizabeth_100000 0 0 122
Elizabeth_500000 0 0 0
Elizabeth_1000000 0 0 0
Elizabeth_2000000 0 0 0
Cory_100000 2 0 92
Cory_500000 2 0 26
Cory_1000000 2 0 18
Cory_2000000 2 0 18
Carmen_100000 2 0 65
Carmen_500000 2 0 23
Carmen_1000000 2 0 17
Carmen_2000000 2 0 38
Heather_100000 1 0 75
Heather_500000 1 0 7
Heather_1000000 1 0 6
Heather_2000000 1 0 2
Angela_100000 0 0 64
Angela_500000 0 0 0
Angela_1000000 0 0 0
Angela_2000000 0 0 0
Brandon_100000 1 0 31
Brandon_500000 1 0 9
Brandon_1000000 1 0 4
Brandon_2000000 1 0 4
Norene_100000 0 0 144
Norene_500000 0 0 8
Norene_1000000 0 0 0
Norene_2000000 0 0 0
Willie_100000 2 0 103
Willie_500000 2 0 9
Willie_1000000 2 0 9
Willie_2000000 2 0 7
Frances_100000 2 0 99
Frances_500000 2 0 13
Frances_1000000 2 0 11
Frances_2000000 2 0 34
Garry_100000 0 0 256
Garry_500000 0 0 8
Garry_1000000 0 0 0
Garry_2000000 0 0 0
Leslie_100000 1 0 39
Leslie_500000 1 0 9
Leslie_1000000 1 0 4
Leslie_2000000 1 0 4
Mark_100000 0 0 226
Mark_500000 0 0 0
Mark_1000000 0 0 0
Mark_2000000 0 0 0
Margaret_100000 2 0 63
Margaret_500000 2 0 15
Margaret_1000000 2 0 11
Margaret_2000000 2 0 11
