Thomas_100000 0 3 8 8 8 8 8 8 8 8 8 8 8 24 53 53 53 53 53 53 60
Thomas_500000 0 3 8 8 8 8 8 8 8 8 8 8 8 15 27 27 27 27 27 27 34
Thomas_1000000 0 3 8 8 8 8 8 8 8 8 8 8 8 15 18 18 18 18 18 18 25
Thomas_2000000 0 3 8 8 8 8 8 8 8 8 8 8 8 15 18 18 18 18 18 18 23
Jessica_100000 2 5 19 19 19 19 19 19 19 19 19 19 34 47 71 81 86 91 101 110 110
Jessica_500000 2 5 12 12 12 12 12 12 12 12 12 12 17 29 37 44 49 54 64 72 72
Jessica_1000000 2 5 12 12 12 12 12 12 12 12 12 12 17 22 29 36 36 41 51 54 54
Jessica_2000000 2 6 10 10 10 10 10 10 10 10 10 10 17 23 23 23 23 38 56 65 65
Laverne_100000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 32 32 32 32 32 32 32
Laverne_500000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Laverne_1000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Laverne_2000000 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
Irene_100000 1 3 3 3 3 3 3 3 3 46 51 51 51 54 64 64 64 64 64 64 66
Irene_500000 1 3 3 3 3 3 3 3 3 32 32 32 32 35 35 35 35 35 35 35 37
Irene_1000000 1 2 2 2 2 2 2 2 2 22 27 27 32 44 44 44 44 44 44 44 45
Irene_2000000 1 2 2 2 2 2 2 2 2 18 23 23 23 35 35 35 35 35 35 35 35
Annette_100000 1 3 3 3 3 3 3 3 3 7 12 12 12 15 25 25 25 25 25 25 34
Annette_500000 1 3 3 3 3 3 3 3 3 7 7 7 7 10 10 10 10 10 10 10 19
Annette_1000000 1 3 3 3 3 3 3 3 3 7 7 7 7 10 10 10 10 10 10 10 16
Annette_2000000 1 3 3 3 3 3 3 3 3 7 7 7 7 10 10 10 10 10 10 10 17
Dorothy_100000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 16 16 16 16 16 16 16
Dorothy_500000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Dorothy_1000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
Dorothy_2000000 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
