Thomas_200000_9900_5 0 4 7 0 0 0 0 0 0 0 0 0 3 7 18 0 0 0 0 0 10
Jessica_200000_9900_5 2 4 12 0 0 0 0 0 0 0 0 0 5 5 0 0 5 5 10 8 0
Laverne_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Irene_200000_9900_5 1 3 0 0 0 0 0 0 0 36 0 0 0 3 0 0 0 0 0 0 2
Annette_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 10 0 0 0 0 0 0 9
Dorothy_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Raymond_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 5 6
Anthony_200000_9900_5 1 3 5 0 5 0 0 0 0 9 7 14 7 2 3 2 3 0 0 2 13
Nelson_200000_9900_5 2 4 3 0 0 0 0 0 0 0 0 0 5 0 0 0 5 5 10 8 0
Eric_200000_9900_5 1 3 7 0 0 0 0 0 0 4 7 0 0 3 0 0 0 0 0 0 6
Erika_200000_9900_5 2 2 7 2 0 5 0 0 0 0 0 0 0 0 5 0 0 1 6 8 0
Patricia_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Judith_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
Sandra_200000_9900_5 0 4 7 0 0 0 0 0 0 0 0 0 0 10 18 0 0 0 0 0 3
Napoleon_200000_9900_5 1 3 20 0 0 0 0 0 0 0 0 0 0 28 16 13 3 0 0 0 6
Dolores_200000_9900_5 2 3 10 3 0 7 0 0 0 0 0 0 0 0 7 0 0 5 10 13 0
Eloisa_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Gerald_200000_9900_5 0 3 14 0 0 0 0 0 0 4 14 4 5 29 14 0 0 0 0 0 7
Diane_200000_9900_5 1 4 14 0 0 0 0 0 0 5 0 0 11 11 7 0 7 0 0 0 11
Patrick_200000_9900_5 1 2 0 0 0 0 0 6 0 3 0 0 0 2 0 6 0 0 0 0 4
Nicole_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Alvin_200000_9900_5 0 3 5 0 0 0 0 0 0 0 0 0 0 12 15 0 0 0 0 0 2
Travis_200000_9900_5 2 2 5 0 0 10 5 0 0 0 0 0 0 0 0 0 0 9 0 0 0
Tommy_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Timothy_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 32 13 3 0 0 0 0 0 2 9
Paul_200000_9900_5 2 3 12 3 0 14 7 0 0 0 0 0 0 0 7 0 0 5 10 13 0
Elmer_200000_9900_5 2 3 8 0 0 7 0 0 0 0 0 0 0 0 7 0 0 15 15 5 0
Tonya_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Della_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 10 0 0 0 0 0 5 7
Vern_200000_9900_5 1 2 0 0 0 0 0 0 0 19 0 0 0 2 0 0 0 0 0 0 1
Bobby_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 4
Kevin_200000_9900_5 2 2 5 0 0 10 5 0 0 0 0 0 0 0 5 0 0 4 6 2 0
Sara_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Brenda_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Edith_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Jonathan_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Cole_200000_9900_5 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 2 0 0 1 6
Howard_200000_9900_5 2 4 3 0 0 0 0 0 0 7 0 0 5 0 0 0 5 5 10 8 0
Rudolf_200000_9900_5 2 3 5 0 0 7 7 0 0 0 0 0 0 15 13 0 0 5 0 0 5
Vincent_200000_9900_5 1 2 0 0 0 0 0 6 0 3 0 0 0 2 0 6 0 0 0 0 1
Elda_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 4
Shawn_200000_9900_5 0 3 10 0 0 0 0 0 0 0 0 0 0 7 16 0 0 0 0 0 2
Jeff_200000_9900_5 2 5 4 0 0 0 0 0 0 0 0 0 7 0 0 0 0 8 14 11 0
Katie_200000_9900_5 2 4 14 4 0 10 0 0 0 0 0 0 0 0 10 0 0 2 12 16 0
Janice_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 7 0 0 0 0 0 0 4
Joseph_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0
Debra_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 7
Rachel_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Lorraine_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Janet_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Charles_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Michael_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 1
Constance_200000_9900_5 2 4 3 0 0 0 0 0 0 0 0 0 5 0 0 0 5 5 10 8 0
Selma_200000_9900_5 1 2 0 0 0 0 0 0 0 14 10 0 0 2 0 0 0 0 0 0 7
Genevieve_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
Helen_200000_9900_5 0 4 7 0 0 0 0 0 0 0 0 0 0 17 18 0 0 0 0 0 10
Brian_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Gloria_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
John_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
Keith_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Gustavo_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Joshua_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 7
Lynnette_200000_9900_5 1 2 0 0 0 0 0 0 0 3 5 0 0 2 0 0 0 0 0 0 7
Agnes_200000_9900_5 2 3 11 3 0 14 7 0 0 0 0 0 0 7 7 0 0 5 10 13 7
Eleanor_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0
Abigail_200000_9900_5 0 4 0 3 11 7 0 14 7 7 7 0 7 0 0 7 7 7 0 0 0
Rhonda_200000_9900_5 2 4 3 0 0 0 0 0 0 0 0 0 5 0 0 0 5 5 10 8 0
Linda_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Felix_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 9 3 0 0 0 0 0 2 12
Louis_200000_9900_5 0 3 5 0 0 0 0 0 0 0 0 0 0 12 16 0 0 0 0 0 2
Owen_200000_9900_5 1 3 5 0 0 0 0 5 0 4 0 9 18 3 0 0 0 0 0 0 13
Nancy_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 12 0 0 0 3 0 0 4
Aileen_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 1 6
Rene_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Norman_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 10 0 0 0 0 0 0 9
Joanna_200000_9900_5 2 4 3 0 0 0 0 0 0 0 0 0 5 0 0 0 5 5 10 8 0
Cynthia_200000_9900_5 1 3 0 0 5 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Amy_200000_9900_5 2 3 14 3 0 7 0 0 0 0 0 0 0 0 7 0 0 5 10 13 0
Marie_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Lori_200000_9900_5 2 4 13 4 0 9 9 0 0 0 0 0 0 0 9 0 0 8 14 11 0
Ivan_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
Chester_200000_9900_5 2 4 3 0 0 0 0 0 0 0 0 0 5 0 0 0 0 2 10 8 0
Arthur_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Susan_200000_9900_5 2 3 20 3 0 7 0 0 0 0 0 0 0 20 7 0 0 5 10 13 5
Terry_200000_9900_5 2 5 4 0 0 0 0 0 0 0 0 0 7 0 0 0 0 8 14 11 0
Tamara_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
Rose_200000_9900_5 0 3 19 0 7 0 0 0 7 7 24 4 12 28 7 10 4 0 9 0 19
Cecil_200000_9900_5 2 3 27 4 0 10 0 0 0 0 0 0 3 21 21 0 0 7 21 21 27
Leticia_200000_9900_5 1 2 0 0 0 0 0 0 0 0 0 0 0 13 8 0 2 0 0 0 4
Phuong_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Sharon_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Rochelle_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Millard_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 3
Michelle_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Stacey_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 5 0 0 0 0 1 6
Jewell_200000_9900_5 2 3 11 3 0 7 0 0 0 0 0 0 0 0 7 0 0 5 10 13 0
Patria_200000_9900_5 1 3 0 0 0 0 0 0 0 13 0 0 0 3 0 0 0 0 2 3 6
Carolyn_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 1 9
Wade_200000_9900_5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Rita_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 1 6
Frank_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Betty_200000_9900_5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
Tina_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 2
Donald_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 4
Melissa_200000_9900_5 2 4 14 4 0 20 10 0 0 0 0 0 0 0 10 0 0 5 12 16 0
Christy_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 6 0 0 0 0 0 4
Douglas_200000_9900_5 1 2 0 0 0 3 0 0 3 3 0 0 0 2 0 0 0 0 0 0 7
Natasha_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 6
Debby_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 6
Walter_200000_9900_5 2 4 14 4 0 20 10 0 0 0 0 0 0 0 10 0 0 11 14 11 0
Grace_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
Scott_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0
Francine_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0
Camille_200000_9900_5 0 3 10 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 5
Lauren_200000_9900_5 2 4 13 0 0 0 0 0 0 0 0 0 5 20 5 0 5 5 10 8 5
Brett_200000_9900_5 2 5 4 0 0 0 0 0 0 0 0 0 7 0 0 0 6 7 14 4 0
Jeffrey_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0
Rafael_200000_9900_5 1 2 6 0 0 0 0 0 0 3 0 0 0 12 0 0 0 0 0 0 4
Carlos_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Edmundo_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0
Irmgard_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 7
Sherri_200000_9900_5 2 3 30 4 0 10 0 0 0 0 7 7 3 25 20 0 0 7 14 11 27
Jennifer_200000_9900_5 1 3 10 0 0 0 0 0 0 4 0 18 34 43 11 5 0 0 0 0 23
Raye_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 0 7
Darren_200000_9900_5 2 4 12 4 0 18 9 0 0 0 0 0 0 0 9 0 0 3 7 11 0
Justin_200000_9900_5 1 2 0 0 0 0 0 0 0 3 0 0 0 2 0 0 0 0 0 1 6
Donn_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Dale_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 11 0 0 2 13
Anita_200000_9900_5 1 2 0 0 0 0 0 0 0 10 0 0 0 2 0 0 0 0 0 0 7
Marjorie_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0
Myron_200000_9900_5 2 2 6 2 0 5 0 0 0 0 0 0 0 0 5 0 0 1 6 8 0
Bonita_200000_9900_5 2 4 14 4 0 20 10 0 0 0 0 0 0 0 10 0 0 5 12 16 0
Barb_200000_9900_5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Joy_200000_9900_5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0
Edgar_200000_9900_5 1 2 20 0 0 0 0 0 0 3 0 0 17 64 2 6 0 0 5 0 20
Elaine_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0
Marcia_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 2
Sam_200000_9900_5 0 4 7 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 3
Lydia_200000_9900_5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Bertie_200000_9900_5 1 3 0 0 0 0 0 0 5 6 11 0 0 42 0 0 0 0 0 5 25
Steven_200000_9900_5 1 2 0 0 0 0 3 0 0 3 0 0 0 2 0 0 0 0 0 0 4
Martha_200000_9900_5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Jamie_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 2
Latashia_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 2
Ahmad_200000_9900_5 1 3 0 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 9
